Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-29H-ESS,Mar,PETROBRAS 57,,,,,,0,175417,0,0,0,0,0,0
"2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-30HA-ESS,Mar,PETROBRAS 57,,,,,,0,""228432,8"",0,0,0,0,0,0"
"2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-32H-ESS,Mar,PETROBRAS 57,,,,,,0,""12136,9"",0,0,0,0,0,0"
"2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-39-ESS,Mar,PETROBRAS 58,""23727,054"",0,""5699,69303"",0,""10054,578"",,,,,,,,"
"2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-42DA-ESS,Mar,PETROBRAS 58,,,,,,0,""264824,9"",0,0,0,0,0,0"
"2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-46D-ESS,Mar,PETROBRAS 58,,,,,,0,""140142,4"",0,0,0,0,0,0"
"2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-47D-ESS,Mar,PETROBRAS 58,,,,,,0,""148755,2"",0,0,0,0,0,0"
2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-50D-ESS,Mar,PETROBRAS 58,,,,,,0,183932,0,0,0,0,0,0
"2021,01/2021,Espírito Santo,Campos,JUBARTE,8-JUB-52H-ESS,Mar,PETROBRAS 57,,,,,,0,""151368,3"",0,0,0,0,0,0"
2021,01/2021,Espírito Santo,Campos,OSTRA,7-OST-10H-ESS,Mar,FPSO ESPIRITO SANTO,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Campos,OSTRA,7-OST-1H-ESS,Mar,FPSO ESPIRITO SANTO,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Campos,OSTRA,7-OST-2H-ESS,Mar,FPSO ESPIRITO SANTO,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Campos,OSTRA,7-OST-3H-ESS,Mar,FPSO ESPIRITO SANTO,0,0,0,0,0,,,,,,,,
"2021,01/2021,Espírito Santo,Campos,OSTRA,7-OST-6H-ESS,Mar,FPSO ESPIRITO SANTO,""1328,45251"",0,""67,94129"",0,""4501,04624"",,,,,,,,"
"2021,01/2021,Espírito Santo,Campos,OSTRA,7-OST-7H-ESS,Mar,FPSO ESPIRITO SANTO,""2809,50647"",0,""136,54471"",0,""4927,6802"",,,,,,,,"
"2021,01/2021,Espírito Santo,Campos,OSTRA,7-OST-9H-ESS,Mar,FPSO ESPIRITO SANTO,""2244,56851"",0,""102,07866"",0,""3850,87522"",,,,,,,,"
2021,01/2021,Espírito Santo,Campos,OSTRA,9-OST-4-ESS,Mar,FPSO ESPIRITO SANTO,,,,,,0,0,0,0,0,0,0,0
2021,01/2021,Espírito Santo,Espírito Santo,CAMARUPIM,7-CMR-1H-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Espírito Santo,CAMARUPIM NORTE,7-CMN-1H-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Espírito Santo,CAMARUPIM NORTE,7-CMN-2H-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Espírito Santo,CAMARUPIM NORTE,7-CMN-4HPA-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Espírito Santo,CANAPU,4-BRSA-265-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,01/2021,Espírito Santo,Espírito Santo,CANGOÁ,7-CAN-1D-ESS,Mar,PEROA,0,""187,863"",""2417,63078"",0,""123,365"",,,,,,,,"
2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,4-BRSA-1001-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,7-GLF-27HA-ESS,Mar,FPSO CIDADE DE VITÓRIA,""12173,992"",0,""633,67797"",0,""109169,419"",,,,,,,,"
2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,7-GLF-28HA-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,7-GLF-34HP-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,7-GLF-38H-ESS,Mar,FPSO CIDADE DE VITÓRIA,""12091,845"",0,""593,17522"",0,""75798,993"",,,,,,,,"
"2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,7-GLF-40HA-ESS,Mar,FPSO CIDADE DE VITÓRIA,""8689,102"",0,""367,75505"",0,""28855,536"",,,,,,,,"
2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,7-GLF-44HP-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,7-GLF-46HA-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,01/2021,Espírito Santo,Espírito Santo,GOLFINHO,7-GLF-8H-ESS,Mar,FPSO CIDADE DE VITÓRIA,""3498,251"",0,""381,34423"",0,""19874,052"",,,,,,,,"
"2021,01/2021,Espírito Santo,Espírito Santo,PEROÁ,1-ESS-77-ESS,Mar,PEROA,0,""988,099"",0,""18844,09235"",""102,044"",,,,,,,,"
"2021,01/2021,Espírito Santo,Espírito Santo,PEROÁ,3-ESS-82-ESS,Mar,PEROA,0,""179,595"",0,""2642,38009"",""54,365"",,,,,,,,"
"2021,01/2021,Espírito Santo,Espírito Santo,PEROÁ,4-ESS-89A-ESS,Mar,PEROA,0,""17,803"",0,""488,05846"",""15,423"",,,,,,,,"
2021,01/2021,Espírito Santo,Espírito Santo,PEROÁ,6-BRSA-475-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Espírito Santo,Espírito Santo,PEROÁ,7-PER-2-ESS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,AGULHA,3-AG-19DB-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,AGULHA,7-AG-12D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,AGULHA,7-AG-14D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,AGULHA,7-AG-16D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,AGULHA,7-AG-18D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,AGULHA,7-AG-22D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,AGULHA,7-AG-3-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,AGULHA,7-AG-9D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,01/2021,Rio Grande do Norte,Potiguar,ARABAIANA,3-RNS-120-RN,Mar,PLATAFORMA DE ARABAIANA 1,0,""460,324"",0,""1941,17273"",""41,596"",,,,,,,,"
2021,01/2021,Rio Grande do Norte,Potiguar,ARABAIANA,3-RNS-125-RN,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,ARABAIANA,7-ARB-1D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,3-RNS-142D-RN,Mar,Estação Coletora de Macau,,,,,,0,""807,495"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-MA-31D-RNS,Mar,Estação Coletora de Macau,""79,53359"",0,""1,98377"",0,""186,44331"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-10D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""811,59"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-14D-RNS,Mar,Estação Coletora de Macau,""5,46385"",0,""0,00069"",0,""1158,05533"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-15D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""809,64"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-16D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""808,08"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-17D-RNS,Mar,Estação Coletora de Macau,""81,29633"",0,""2,33672"",0,""181,9531"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-18D-RNS,Mar,Estação Coletora de Macau,""73,91865"",0,""1,16631"",0,""528,61656"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-19D-RNS,Mar,Estação Coletora de Macau,""106,97199"",0,""0,41001"",0,""486,68088"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-20D-RNS,Mar,Estação Coletora de Macau,""117,5448"",0,""0,90281"",0,""1170,31931"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-21DA-RNS,Mar,Estação Coletora de Macau,""99,04168"",0,""3,72039"",0,""1242,96625"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-22D-RNS,Mar,Estação Coletora de Macau,""106,97508"",0,""0,40459"",0,""1308,59095"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-23D-RNS,Mar,Estação Coletora de Macau,""97,51694"",0,""0,36798"",0,""1390,2368"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-26D-RNS,Mar,Estação Coletora de Macau,""97,30115"",0,""6,4823"",0,""470,13811"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-27D-RNS,Mar,Estação Coletora de Macau,""126,70129"",0,""2,19937"",0,""201,0635"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-28D-RNS,Mar,Estação Coletora de Macau,""46,78918"",0,""0,28708"",0,""492,3551"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-29D-RNS,Mar,Estação Coletora de Macau,""90,42705"",0,""1,15531"",0,""624,29372"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-2D-RNS,Mar,Estação Coletora de Macau,""73,21774"",0,""1,68322"",0,""1022,77057"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-30D-RNS,Mar,Estação Coletora de Macau,""187,82474"",0,""2,37909"",0,""158,45454"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-31D-RNS,Mar,Estação Coletora de Macau,""37,10931"",0,""0,13992"",0,""337,71202"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-33D-RNS,Mar,Estação Coletora de Macau,""91,04533"",0,""0,34626"",0,""804,25822"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-37D-RNS,Mar,Estação Coletora de Macau,""135,97368"",0,""1,72266"",0,""211,03408"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-38D-RNS,Mar,Estação Coletora de Macau,""157,23234"",0,""0,20009"",0,""417,40185"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-39D-RNS,Mar,Estação Coletora de Macau,""139,18633"",0,""0,54252"",0,""288,19369"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-3H-RNS,Mar,Estação Coletora de Macau,""85,0522"",0,""12,2832"",0,""281,41029"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-40D-RNS,Mar,Estação Coletora de Macau,""89,91487"",0,""0,33795"",0,""666,65046"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-7D-RNS,Mar,Estação Coletora de Macau,""51,64781"",0,""3,42837"",0,""731,05108"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,ARATUM,7-SER-8D-RNS,Mar,Estação Coletora de Macau,""42,73933"",0,""1,01167"",0,""320,10897"",,,,,,,,"
2021,01/2021,Rio Grande do Norte,Potiguar,CIOBA,7-CIO-3HP-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,3-RNS-142D-RN,Mar,Estação Coletora de Macau,,,,,,0,""434,805"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-MA-31D-RNS,Mar,Estação Coletora de Macau,""42,82578"",0,""1,06818"",0,""100,39255"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-10D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""437,01"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-14D-RNS,Mar,Estação Coletora de Macau,""2,94207"",0,""0,00037"",0,""623,56825"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-15D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""435,96"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-16D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""435,12"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-17D-RNS,Mar,Estação Coletora de Macau,""43,77495"",0,""1,25823"",0,""97,97475"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-18D-RNS,Mar,Estação Coletora de Macau,""39,80235"",0,""0,62801"",0,""284,63969"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-19D-RNS,Mar,Estação Coletora de Macau,""57,6003"",0,""0,22078"",0,""262,05894"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-20D-RNS,Mar,Estação Coletora de Macau,""63,29335"",0,""0,48613"",0,""630,17194"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-21DA-RNS,Mar,Estação Coletora de Macau,""53,33013"",0,""2,00329"",0,""669,28952"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-22D-RNS,Mar,Estação Coletora de Macau,""57,60197"",0,""0,21786"",0,""704,6259"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-23D-RNS,Mar,Estação Coletora de Macau,""52,50912"",0,""0,19814"",0,""748,58905"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-26D-RNS,Mar,Estação Coletora de Macau,""52,39293"",0,""3,49047"",0,""253,15129"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-27D-RNS,Mar,Estação Coletora de Macau,""68,22377"",0,""1,18428"",0,""108,26496"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-28D-RNS,Mar,Estação Coletora de Macau,""25,19417"",0,""0,15458"",0,""265,11428"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-29D-RNS,Mar,Estação Coletora de Macau,""48,69149"",0,""0,62209"",0,""336,15816"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-2D-RNS,Mar,Estação Coletora de Macau,""39,42494"",0,""0,90635"",0,""550,72262"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-30D-RNS,Mar,Estação Coletora de Macau,""101,1364"",0,""1,28105"",0,""85,32168"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-31D-RNS,Mar,Estação Coletora de Macau,""19,98193"",0,""0,07534"",0,""181,84493"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-33D-RNS,Mar,Estação Coletora de Macau,""49,02441"",0,""0,18645"",0,""433,06212"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-37D-RNS,Mar,Estação Coletora de Macau,""73,2166"",0,""0,92759"",0,""113,63373"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-38D-RNS,Mar,Estação Coletora de Macau,""84,66357"",0,""0,10774"",0,""224,75484"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-39D-RNS,Mar,Estação Coletora de Macau,""74,94649"",0,""0,29212"",0,""155,18122"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-3H-RNS,Mar,Estação Coletora de Macau,""45,79734"",0,""6,61403"",0,""151,52862"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-40D-RNS,Mar,Estação Coletora de Macau,""48,4157"",0,""0,18198"",0,""358,96563"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-7D-RNS,Mar,Estação Coletora de Macau,""27,81036"",0,""1,84605"",0,""393,64289"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,MACAU,7-SER-8D-RNS,Mar,Estação Coletora de Macau,""23,01348"",0,""0,54475"",0,""172,36637"",,,,,,,,"
2021,01/2021,Rio Grande do Norte,Potiguar,OESTE DE UBARANA,1-RNS-71-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,OESTE DE UBARANA,7-OUB-1A-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,01/2021,Rio Grande do Norte,Potiguar,PESCADA,3-RNS-84-RN,Mar,PLATAFORMA DE PESCADA 1B,0,""213,725"",""2464,88732"",0,""77,72"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,PESCADA,3-RNS-85-RN,Mar,PLATAFORMA DE PESCADA 2,""180,105"",0,""575,26334"",0,""2,736"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,PESCADA,3-RNS-88D-RN,Mar,PLATAFORMA DE PESCADA 1B,""8,699"",""65,828"",""237,82"",0,""8,568"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,PESCADA,7-PE-1D-RNS,Mar,PLATAFORMA DE PESCADA 1B,0,""122,909"",""377,16381"",0,""10,62"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,PESCADA,7-PE-2D-RNS,Mar,PLATAFORMA DE PESCADA 1B,""88,47"",""58,251"",""143,3779"",""148,04062"",""14,864"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,PESCADA,7-PE-3D-RNS,Mar,PLATAFORMA DE PESCADA 1B,""1,259"",""36,15"",""95,54625"",""32,53185"",""3,896"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,3-RNS-142D-RN,Mar,Estação Coletora de Macau,,,,,,0,""2898,7"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-MA-31D-RNS,Mar,Estação Coletora de Macau,""285,50519"",0,""7,12123"",0,""669,28368"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-10D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""2913,4"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-14D-RNS,Mar,Estação Coletora de Macau,""19,61381"",0,""0,00246"",0,""4157,12169"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-15D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""2906,4"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-16D-RNS,Mar,Estação Coletora de Macau,,,,,,0,""2900,8"",0,0,0,0,0,0"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-17D-RNS,Mar,Estação Coletora de Macau,""291,83298"",0,""8,38822"",0,""653,16497"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-18D-RNS,Mar,Estação Coletora de Macau,""265,34901"",0,""4,18676"",0,""1897,5979"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-19D-RNS,Mar,Estação Coletora de Macau,""384,00201"",0,""1,47185"",0,""1747,05957"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-20D-RNS,Mar,Estação Coletora de Macau,""421,95567"",0,""3,24087"",0,""4201,14624"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-21DA-RNS,Mar,Estação Coletora de Macau,""355,53422"",0,""13,35524"",0,""4461,93013"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-22D-RNS,Mar,Estação Coletora de Macau,""384,01312"",0,""1,45237"",0,""4697,50597"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-23D-RNS,Mar,Estação Coletora de Macau,""350,06081"",0,""1,32094"",0,""4990,59365"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-26D-RNS,Mar,Estação Coletora de Macau,""349,28619"",0,""23,26978"",0,""1687,67527"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-27D-RNS,Mar,Estação Coletora de Macau,""454,82515"",0,""7,89517"",0,""721,7664"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-28D-RNS,Mar,Estação Coletora de Macau,""167,96116"",0,""1,03056"",0,""1767,42857"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-29D-RNS,Mar,Estação Coletora de Macau,""324,60992"",0,""4,14727"",0,""2241,05437"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-2D-RNS,Mar,Estação Coletora de Macau,""262,83292"",0,""6,04232"",0,""3671,48411"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-30D-RNS,Mar,Estação Coletora de Macau,""674,24265"",0,""8,54032"",0,""568,81117"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-31D-RNS,Mar,Estação Coletora de Macau,""133,2129"",0,""0,50226"",0,""1212,29954"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-33D-RNS,Mar,Estação Coletora de Macau,""326,82938"",0,""1,24298"",0,""2887,08079"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-37D-RNS,Mar,Estação Coletora de Macau,""488,11063"",0,""6,18392"",0,""757,55822"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-38D-RNS,Mar,Estação Coletora de Macau,""564,42377"",0,""0,71826"",0,""1498,36562"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-39D-RNS,Mar,Estação Coletora de Macau,""499,64324"",0,""1,94749"",0,""1034,54144"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-3H-RNS,Mar,Estação Coletora de Macau,""305,3156"",0,""44,09353"",0,""1010,1908"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-40D-RNS,Mar,Estação Coletora de Macau,""322,77134"",0,""1,21317"",0,""2393,10422"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-7D-RNS,Mar,Estação Coletora de Macau,""185,4024"",0,""12,30699"",0,""2624,28593"",,,,,,,,"
"2021,01/2021,Rio Grande do Norte,Potiguar,SERRA,7-SER-8D-RNS,Mar,Estação Coletora de Macau,""153,42321"",0,""3,63161"",0,""1149,10908"",,,,,,,,"
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,3-RNS-115D-RN,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,4-RNS-80-RN,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-100-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-101D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-102D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-103D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-104D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-105D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-107D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-108D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-109D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-110D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-112D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-113D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-114D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-115D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,01/2021,Rio Grande do Norte,Potiguar,UBARANA,7-UB-116D-RNS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
